timestamp,open,high,low,close,volume
2025-08-16 10:50:58.851364,101.05222450166384,101.71505835644724,99.26593007009804,100.66280981422011,483
2025-08-16 10:51:58.851364,99.6572468081705,99.07596888919937,98.54326347083669,98.93685700606068,399
2025-08-16 10:52:58.851364,98.34941597784486,100.24136637533087,98.08802748958404,98.27450747876063,195
2025-08-16 10:53:58.851364,100.51303632382144,99.99824677092514,99.54250442448051,99.56899655651827,823
2025-08-16 10:54:58.851364,99.6913430958915,100.89423634682757,97.8900989764509,99.56940203930124,122
2025-08-16 10:55:58.851364,100.07167863537603,99.93109030827301,98.67209890743759,99.25199365502164,793
2025-08-16 10:56:58.851364,101.27467805437405,100.82715564226413,99.73674215983762,100.66768124681563,114
2025-08-16 10:57:58.851364,101.89530691676961,103.26034458722411,100.33187670089494,101.62181698543317,410
2025-08-16 10:58:58.851364,101.93365943070347,102.3362912589807,100.15947332383439,101.29508694885853,552
2025-08-16 10:59:58.851364,102.76127726198489,103.80950931179477,100.74312965349606,101.96749237163097,491
2025-08-16 11:00:58.851364,104.8786944285525,105.4636966001923,103.48304623194194,104.25723412709448,52
2025-08-16 11:01:58.851364,103.91952390801656,103.40583867121498,101.62334761630986,103.36977306531683,595
2025-08-16 11:02:58.851364,105.50847032320132,105.19594869581154,104.9328046607854,105.13051666563601,11
2025-08-16 11:03:58.851364,104.40283650954251,104.96177328729559,102.84932684852703,104.10612928080906,7
2025-08-16 11:04:58.851364,105.36190279250108,106.32072811070114,104.50116986725078,105.13280024526124,89
2025-08-16 11:05:58.851364,105.19959844585092,104.57119705540875,102.49616236782585,104.43263514997834,97
2025-08-16 11:06:58.851364,105.21304790547258,105.02681848020376,102.79757945466314,104.3368839682462,842
2025-08-16 11:07:58.851364,104.05231380043973,105.05430016259561,102.18119537992648,103.29844974092791,841
2025-08-16 11:08:58.851364,101.36519345511324,100.77064437532596,98.85791284370875,100.39365691506902,385
2025-08-16 11:09:58.851364,101.6845539598133,101.8169501513243,100.25919790099357,100.80561251856192,569
2025-08-16 11:10:58.851364,99.8400875226912,100.50795309984504,99.28309139602686,99.59422583623132,4
2025-08-16 11:11:58.851364,99.81410084819052,100.52188127104932,98.2131195166925,99.31972669510786,711
2025-08-16 11:12:58.851364,100.60441679482001,101.22839634700539,99.59494457784118,100.02218209501069,96
2025-08-16 11:13:58.851364,100.11362046369719,100.11376563960816,98.40917267585225,99.9701784922029,564
2025-08-16 11:14:58.851364,101.12880053561885,100.80212972574168,99.44315000417103,100.44591242142809,93
2025-08-16 11:15:58.851364,99.99034417275661,101.33059831148584,99.48947879545045,99.91315095638362,713
2025-08-16 11:16:58.851364,99.08737404951985,100.16658905926498,97.15050002614066,98.269950042754,543
2025-08-16 11:17:58.851364,98.97325303113315,99.27798065419653,96.3255883917225,98.03862728487495,805
2025-08-16 11:18:58.851364,98.20389022339798,98.69120400207926,97.12498976899624,97.92599305316584,622
2025-08-16 11:19:58.851364,96.72619975508859,96.37897140442598,94.9307216101654,96.2840839808431,96
2025-08-16 11:20:58.851364,97.91461154068081,97.71126503635878,95.37898332886375,97.12166096439012,454
2025-08-16 11:21:58.851364,98.58042980767095,99.35235099700058,96.62354777224864,98.15335159072129,717
2025-08-16 11:22:58.851364,98.44664552097191,99.39696388377693,96.74425382180341,98.08238265892177,796
2025-08-16 11:23:58.851364,98.80868128071454,99.7433102301553,96.07756421266299,98.02133848679074,95
2025-08-16 11:24:58.851364,97.41622671203537,96.5387219452991,95.4015941218247,96.4879908047839,256
2025-08-16 11:25:58.851364,96.99639217184499,96.58253051906487,95.45682246295095,96.49982283250989,611
2025-08-16 11:26:58.851364,96.34110453150109,96.50768505221652,94.39518734091331,96.29792178838885,142
2025-08-16 11:27:58.851364,96.8975369073003,98.54025079382025,95.56485452112075,96.89552624342353,16
2025-08-16 11:28:58.851364,98.5330581455707,98.74171636702795,97.57725567442051,97.93672816668422,364
2025-08-16 11:29:58.851364,97.8175071865793,98.04147660008219,95.10102734996869,96.99288129554465,327
2025-08-16 11:30:58.851364,99.16894833083629,98.55938107380156,97.96005959773584,98.40276717891251,790
2025-08-16 11:31:58.851364,97.52581278086141,98.07624374940832,95.48971974125476,97.44365661334862,442
2025-08-16 11:32:58.851364,98.35047991607914,98.86700167085151,97.48521953371456,98.20883981273269,686
2025-08-16 11:33:58.851364,96.74952826197031,97.52276897356472,95.84495621900749,96.674337677259,513
2025-08-16 11:34:58.851364,97.62664023212976,98.13759481628537,96.73668523097037,97.02282741204588,278
2025-08-16 11:35:58.851364,97.8955361771208,98.32321508408187,96.5293622270445,97.40175378854646,419
2025-08-16 11:36:58.851364,97.17020231395625,98.32264732893769,96.23454504266773,96.6835801072438,701
2025-08-16 11:37:58.851364,98.1268489172313,97.78713639863867,96.1507939008151,97.22082426997191,352
2025-08-16 11:38:58.851364,97.2836245211775,98.14679444380732,94.95333101384495,96.8499987741566,940
2025-08-16 11:39:58.851364,95.49619573407288,95.62060783251313,94.28783824215702,95.40639612981295,560
2025-08-16 11:40:58.851364,94.35349745323484,94.5639404613994,93.37211929173942,93.95424961244025,804
2025-08-16 11:41:58.851364,95.79294181418732,95.82851755287416,94.8872731952939,95.24751469612627,929
2025-08-16 11:42:58.851364,95.3492351512384,95.94033631517296,94.69521762460653,94.961244544097,835
2025-08-16 11:43:58.851364,96.97072515938058,97.13473430414214,95.34756843802379,96.21244888614754,685
2025-08-16 11:44:58.851364,95.92826882093384,95.60233704532247,94.81819205813522,95.1099844117515,480
2025-08-16 11:45:58.851364,94.8765357610729,95.3842326527002,93.31766952705294,94.0882693501881,713
2025-08-16 11:46:58.851364,96.15856527766195,96.935075931247,95.1876254133979,95.20043832859196,54
2025-08-16 11:47:58.851364,95.76795815010051,95.3329011718636,93.83872891374104,94.82759550345149,67
2025-08-16 11:48:58.851364,94.39730904989396,95.33528218724582,93.31048560352507,94.3116370925164,250
2025-08-16 11:49:58.851364,92.74752322951788,93.21035527443918,90.57780985072466,92.39306984811537,273
2025-08-16 11:50:58.851364,93.03846806497711,93.70687474250954,91.57247399249947,92.20991511761783,105
2025-08-16 11:51:58.851364,90.20105897746288,90.40129052632133,88.79519647915862,89.80863721488794,904
2025-08-16 11:52:58.851364,90.6410028292763,91.86869575611009,90.05839106632665,90.55039972439236,492
2025-08-16 11:53:58.851364,92.26210819900635,93.64176131533273,89.96423702734327,91.75755511155725,910
2025-08-16 11:54:58.851364,93.60402421019279,93.08362159431275,91.70953231464561,92.88720458316219,8
2025-08-16 11:55:58.851364,91.68985187228255,91.59156161181654,89.88538194860992,91.36974786091201,697
2025-08-16 11:56:58.851364,91.02200464304143,92.08580791886298,90.51233666325147,90.92056976487574,17
2025-08-16 11:57:58.851364,91.90446886773246,92.63155456472457,91.00366035795736,91.45935436041918,848
2025-08-16 11:58:58.851364,91.97114978094427,91.23287334444413,89.79459688823384,91.02334469791478,723
